"fire_id","year","month","day","lat","long","acres_burned","na_l3name","na_l2name","na_l1name","yearmonth","mean_potential_et","total_precip","max_air_temp","mean_wind_speed"
"MS3049508878820041105",2004,11,5,30.495,-88.788,688,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","2004-11",2.85421327122393,64.7559835718352,297.657886917573,4.28407358599254
"MS3053908897120060602",2006,6,2,30.539,-88.971,1929,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2006-06",5.95869918168054,95.0077508562129,305.5123271962,2.85208685113102
"MS3054508929020060309",2006,3,9,30.545,-89.29,3167,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2006-03",3.84381511928606,54.85037721713,293.77831900764,4.30594777041566
"MS3055008890520080316",2008,3,16,30.55,-88.905,5097,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3055008906920080316",2008,3,16,30.55,-89.069,1739,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3056008886520080316",2008,3,16,30.56,-88.865,1564,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3056708898620080316",2008,3,16,30.567,-88.986,1974,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3059008875420060305",2006,3,5,30.59,-88.754,2275,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2006-03",3.84381511928606,54.85037721713,293.77831900764,4.30594777041566
"MS3060208900920080316",2008,3,16,30.602,-89.009,1308,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3063408944820070305",2007,3,5,30.634,-89.448,702,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2007-03",3.96105686830858,43.0268039057162,296.504748579089,3.64493117241292
"MS3063908963220060612",2006,6,12,30.639,-89.632,746,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2006-06",5.95869918168054,95.0077508562129,305.5123271962,2.85208685113102
"MS3064008886020080316",2008,3,16,30.64,-88.86,2232,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3065708896020080316",2008,3,16,30.657,-88.96,5061,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3066708891820080316",2008,3,16,30.667,-88.918,3325,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3067008854620000222",2000,2,22,30.67,-88.546,595,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","2000-02",3.24833657005896,27.9861731685998,295.562817343764,3.56775575836992
"MS3067008910120080316",2008,3,16,30.67,-89.101,2046,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3067708903820080316",2008,3,16,30.677,-89.038,1917,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3067808915720080316",2008,3,16,30.678,-89.157,1099,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3068908926520080316",2008,3,16,30.689,-89.265,1250,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3081608892620080316",2008,3,16,30.816,-88.926,2329,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3086708898620080316",2008,3,16,30.867,-88.986,1245,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3092308919320080316",2008,3,16,30.923,-89.193,1707,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3095008883920080316",2008,3,16,30.95,-88.839,10363,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3097808915820080316",2008,3,16,30.978,-89.158,1230,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3099908909920080519",2008,5,19,30.999,-89.099,1404,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-05",5.40351591375845,107.159115649653,301.573240745703,3.89857261302889
"MS3100108912420080316",2008,3,16,31.001,-89.124,2319,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3100808889920080316",2008,3,16,31.008,-88.899,4028,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.75570980997478,98.5171101475138,293.847885860681,4.54537871795239
"MS3110608910920031029",2003,10,29,31.106,-89.109,697,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2003-10",2.95285681252259,75.5321814226087,297.763322044815,3.06026758199432
"MS3110808911720011029",2001,10,29,31.108,-89.117,819,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2001-10",3.46994698723492,76.1031406870107,297.422276191845,3.66556435499504
"MS3113608950120081121",2008,11,21,31.136,-89.501,515,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-11",2.25702898991577,104.775446873041,290.876751186933,3.72917275327948
"MS3115008910220001003",2000,10,3,31.15,-89.102,701,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2000-10",3.39728215212851,15.2654653386739,299.391525644772,2.82549122272657
"MS3120508960420070227",2007,2,27,31.205,-89.604,3960,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2007-02",2.7097132073274,67.3459224575257,288.205460378171,4.09034024516295
"MS3141209042720070820",2007,8,20,31.412,-90.427,653,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2007-08",5.8227818915117,79.5912154538429,308.52474675414,2.67428339978473
"MS3163908883620000820",2000,8,20,31.639,-88.836,1244,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2000-08",5.53554929048564,86.1056448395504,306.953147671993,2.82232501367713
"MS3175708889320080722",2008,7,22,31.757,-88.893,771,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-07",5.7201437546844,119.454283565387,306.417711965367,2.8527055023471
"MS3185008859119991203",1999,12,3,31.85,-88.591,824,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","1999-12",1.8558311762535,76.6080900993292,288.823422712062,3.57517869934644
"MS3216308990220000830",2000,8,30,32.163,-89.902,892,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2000-08",5.53554929048564,86.1056448395504,306.953147671993,2.82232501367713
"MS3321208883620050329",2005,3,29,33.212,-88.836,646,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2005-03",3.25382822531921,143.214084036628,291.686450898079,4.11874455317784
"MS3322608885020050403",2005,4,3,33.226,-88.85,535,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2005-04",4.32792338501863,160.502049768737,296.531722050891,4.21915740621343
"MS3325408886920050403",2005,4,3,33.254,-88.869,759,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2005-04",4.32792338501863,160.502049768737,296.531722050891,4.21915740621343
"MS3326808941420000829",2000,8,29,33.268,-89.414,691,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2000-08",5.53554929048564,86.1056448395504,306.953147671993,2.82232501367713
"MS3473508949519930314",1993,3,14,34.735,-89.495,664,"Mississippi Valley Loess Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","1993-03",2.83073068578762,119.859375143142,289.504595204974,4.21361286078021
"MS3489208935719940315",1994,3,15,34.892,-89.357,1298,"Mississippi Valley Loess Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","1994-03",3.17441050757584,148.255323977973,291.957120070264,4.10070193383461
"MT4488211239119991014",1999,10,14,44.882,-112.391,2469,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1999-10",2.57877273318299,18.1745642927534,285.8578430564,4.41619079561296
"MT4572311184619960930",1996,9,30,45.723,-111.846,1892,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1996-09",3.19832390618445,39.2268643060257,288.839009663369,4.06140667750872
"MT4584011441720060807",2006,8,7,45.84,-114.417,2132,"Idaho Batholith","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2006-08",5.15178011612533,14.3344646214927,296.922665586065,3.16830183721022
"MT4585911433620060808",2006,8,8,45.859,-114.336,1092,"Idaho Batholith","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2006-08",5.15178011612533,14.3344646214927,296.922665586065,3.16830183721022
"MT4667111382820030809",2003,8,9,46.671,-113.828,25741,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2003-08",5.20942367856264,30.4239337446055,298.652207069186,3.45417994374567
"MT4680511189419840827",1984,8,27,46.805,-111.894,27162,"Northwestern Great Plains","WEST-CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","1984-08",5.97973689600671,32.0777722819367,304.805258566363,3.47185355299914
"MT4684611418720030808",2003,8,8,46.846,-114.187,7405,"Columbia Mountains/Northern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2003-08",5.38866538410848,13.9560369404296,300.907329465144,3.09971801427943
"MT4696511468020030809",2003,8,9,46.965,-114.68,3318,"Columbia Mountains/Northern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2003-08",5.38866538410848,13.9560369404296,300.907329465144,3.09971801427943
"MT4703511332619911012",1991,10,12,47.035,-113.326,5123,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1991-10",2.29927128924775,43.7967304632917,282.664650671674,4.68174359975926
"MT4734611439719940815",1994,8,15,47.346,-114.397,7244,"Columbia Mountains/Northern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1994-08",5.32018507189759,5.90604971483975,300.583698337928,3.13091349432808
"MT4736211449719991024",1999,10,24,47.362,-114.497,1174,"Columbia Mountains/Northern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1999-10",1.78216199328563,72.3541969020854,285.496910185517,3.81859180737435
"MT4784211452319940726",1994,7,26,47.842,-114.523,4465,"Columbia Mountains/Northern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1994-07",6.01267688532409,11.7511341466806,301.517338935177,3.05024055900162
"MT4869511591919911016",1991,10,16,48.695,-115.919,7096,"Columbia Mountains/Northern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1991-10",1.95739524319948,30.9974982934307,284.988640223922,3.59119916334522
"MT4871911410119940812",1994,8,12,48.719,-114.101,10329,"Canadian Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1994-08",4.66639912127864,11.91845457798,295.946363276857,3.55780287307727
"MT4878711426219880906",1988,9,6,48.787,-114.262,33845,"Canadian Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1988-09",3.12546393871609,72.3499977550155,288.650750263991,4.77050959403271
"MT4899811428919940814",1994,8,14,48.998,-114.289,8990,"Canadian Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1994-08",4.66639912127864,11.91845457798,295.946363276857,3.55780287307727
"NC3553908211420010420",2001,4,20,35.539,-82.114,1677,"Blue Ridge","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2001-04",4.04582743119238,47.8222369199523,293.473166511121,4.46339937323723
"NJ4099007511119990408",1999,4,8,40.99,-75.111,514,"Ridge and Valley","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","1999-04",3.7305790335836,82.0588755712752,292.50787671109,4.39259250083787
"NM3307610556319960221",1996,2,21,33.076,-105.563,2285,"Arizona/New Mexico Mountains","UPPER GILA MOUNTAINS (?)","TEMPERATE SIERRAS","1996-02",2.64170317851011,36.0231670937113,286.42423225138,4.38439929879766
"NM3326210493519940702",1994,7,2,33.262,-104.935,6423,"Southwestern Tablelands","SOUTH CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","1994-07",7.22708265852655,51.4477160910644,306.601419106433,3.65765923580139
"NM3347810422919930616",1993,6,16,33.478,-104.229,1221,"Chihuahuan Desert","WARM DESERTS","NORTH AMERICAN DESERTS","1993-06",8.02293337805331,20.4079851849998,307.448246041921,4.37048749610526
"NM3351710487719940702",1994,7,2,33.517,-104.877,1360,"Southwestern Tablelands","SOUTH CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","1994-07",7.22708265852655,51.4477160910644,306.601419106433,3.65765923580139
"NM3361210436119940702",1994,7,2,33.612,-104.361,1157,"Chihuahuan Desert","WARM DESERTS","NORTH AMERICAN DESERTS","1994-07",7.56761887195724,31.5366626820084,309.059287089731,3.40800854329398
"NM3366810474919940702",1994,7,2,33.668,-104.749,3655,"Southwestern Tablelands","SOUTH CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","1994-07",7.22708265852655,51.4477160910644,306.601419106433,3.65765923580139
"NM3367510467019940702",1994,7,2,33.675,-104.67,1549,"Southwestern Tablelands","SOUTH CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","1994-07",7.22708265852655,51.4477160910644,306.601419106433,3.65765923580139
"NM3379210504119950515",1995,5,15,33.792,-105.041,4527,"Southwestern Tablelands","SOUTH CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","1995-05",5.38760663278156,104.046052906532,295.955263290806,4.89134402813888
"NM3618010708720010917",2001,9,17,36.18,-107.087,2460,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2001-09",4.05108647589561,25.3653278599563,293.97305829169,3.3221959544862
"NM3621110689420060624",2006,6,24,36.211,-106.894,3277,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2006-06",6.13140169355655,17.5134273017526,296.684677518018,3.70435812200921
"NV3647211592519880709",1988,7,9,36.472,-115.925,1340,"Mojave Basin and Range","WARM DESERTS","NORTH AMERICAN DESERTS","1988-07",8.80089250859543,6.82877863681142,311.892732092637,3.69839576770266
"NV3728511667919880811",1988,8,11,37.285,-116.679,14702,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1988-08",5.93645929525799,18.5067472000036,303.638989187953,2.92392995042212
"NV3730011485019980811",1998,8,11,37.3,-114.85,1731,"Mojave Basin and Range","WARM DESERTS","NORTH AMERICAN DESERTS","1998-08",7.77318694300457,13.6566546149496,311.31723039005,3.46938583236937
"NV3746611530820060702",2006,7,2,37.466,-115.308,1082,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2006-07",6.75699392595186,19.7400073801498,305.970178888203,2.69597655575461
"NV3746711499320060724",2006,7,24,37.467,-114.993,23506,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2006-07",6.75699392595186,19.7400073801498,305.970178888203,2.69597655575461
"NV3753211750619960610",1996,6,10,37.532,-117.506,1093,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1996-06",6.92117805352793,5.85171537654169,301.822537915898,3.58977039638111
"NV3785411434119990701",1999,7,1,37.854,-114.341,1949,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1999-07",7.00531953538243,13.6461449383021,303.843352239715,3.5746289086938
"NV3822311405320020601",2002,6,1,38.223,-114.053,1181,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2002-06",6.94086940751228,5.78827883406189,301.913979459126,3.54937464732825
"NV3878311952819940808",1994,8,8,38.783,-119.528,6320,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1994-08",6.50531001372777,15.0656394203521,305.052904582771,3.25703870204049
"NV3944211983520000801",2000,8,1,39.442,-119.835,2875,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2000-08",6.12767955522087,30.0403864426914,303.828181734884,3.26372448410027
"NV3949111933320000629",2000,6,29,39.491,-119.333,7999,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2000-06",6.94632727399617,7.67705187695204,302.115252851892,3.60998523131892
"NV3955111964820000625",2000,6,25,39.551,-119.648,1228,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2000-06",6.94632727399617,7.67705187695204,302.115252851892,3.60998523131892
"NV3958211987320000709",2000,7,9,39.582,-119.873,1066,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2000-07",7.2956505888508,1.63117234420797,305.231022371914,3.46721374226756
"NV3959111961420000628",2000,6,28,39.591,-119.614,2060,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2000-06",6.94632727399617,7.67705187695204,302.115252851892,3.60998523131892
"NV4000811996920060806",2006,8,6,40.008,-119.969,6508,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2006-08",6.43851798220142,4.61482499192358,303.207341945562,3.36547391103865
"NV4049711639020070914",2007,9,14,40.497,-116.39,1039,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2007-09",4.71865849959881,22.1719653190095,297.231663735897,3.66296134332618
"NV4054411774819960929",1996,9,29,40.544,-117.748,11209,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1996-09",4.49108204584389,10.9834263671046,297.471113081898,3.25298838415983
"NV4062611628620070706",2007,7,6,40.626,-116.286,10410,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2007-07",7.14329592733562,11.2961284635002,306.84369766185,3.02734739334526
"NV4071011789019950916",1995,9,16,40.71,-117.89,7014,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1995-09",4.71832152509916,8.67759653740595,299.427399172917,3.10077558251148
"NV4074111747919950709",1995,7,9,40.741,-117.479,1039,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1995-07",6.88467603371307,8.39470713224519,303.378586029901,3.49972511598909
"NV4078611593419960814",1996,8,14,40.786,-115.934,6668,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1996-08",6.15578225445266,3.34601593457529,304.742048286822,2.98046935938203
"NV4104211778619960826",1996,8,26,41.042,-117.786,25784,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1996-08",6.15578225445266,3.34601593457529,304.742048286822,2.98046935938203
"NV4116411747220000622",2000,6,22,41.164,-117.472,1113,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2000-06",6.94632727399617,7.67705187695204,302.115252851892,3.60998523131892
"NV4129511775419940731",1994,7,31,41.295,-117.754,24435,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1994-07",7.26677481044618,4.64642995224288,306.050933944188,3.25630434062932
"NV4137311774819850817",1985,8,17,41.373,-117.748,1281,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1985-08",6.46895529772989,1.01600307334568,303.552430340564,3.46320712451095
"NV4162111624020070716",2007,7,16,41.621,-116.24,3599,"Northern Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2007-07",6.89170058283011,7.49860937816368,305.383672114903,2.99019665005273
"NV4177511799219950709",1995,7,9,41.775,-117.992,1064,"Northern Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1995-07",6.22095419254858,18.811771461455,300.703775526721,3.49380207408216
"NV4180211764620050730",2005,7,30,41.802,-117.646,1236,"Northern Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2005-07",6.79151622821494,6.57964375129675,303.896048281127,3.10391240810574
"NV4189211437820000810",2000,8,10,41.892,-114.378,32100,"Northern Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2000-08",6.06987430498751,6.36901663779558,302.64843491426,3.22723603567191
"OK3410309553720051229",2005,12,29,34.103,-95.537,1232,"South Central Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2005-12",2.12447558504922,50.4583516944639,288.085917918366,4.09626037913505
"OK3437209577920051227",2005,12,27,34.372,-95.779,7709,"Ouachita Mountains","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2005-12",1.8734376010853,12.2354039769874,284.87940746683,4.37632956244076
"OK3465709550020050314",2005,3,14,34.657,-95.5,3059,"Ouachita Mountains","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2005-03",3.04979181867345,85.6929799663377,290.188531187443,4.83321790447103
"OR4210012184920040310",2004,3,10,42.1,-121.849,1845,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2004-03",2.56008453691099,28.3522166090729,285.825437948333,4.02803508501176
"OR4244611772420060628",2006,6,28,42.446,-117.724,13888,"Northern Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2006-06",5.82996360307728,21.8691784292291,298.840908359391,3.17004429922662
"OR4247711710419850717",1985,7,17,42.477,-117.104,2716,"Northern Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1985-07",6.5837466227902,22.9215428667007,303.995230969652,2.93381446810061
"OR4262212053120010808",2001,8,8,42.622,-120.531,3032,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2001-08",5.71608976528426,4.77755034603859,301.891035309641,3.23087931839021
"OR4282812010720060723",2006,7,23,42.828,-120.107,2823,"Northern Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2006-07",6.69772373463085,9.68947804014014,304.636924791245,2.81903898272559
"OR4293512081219870613",1987,6,13,42.935,-120.812,1703,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1987-06",5.87524871857081,23.9874778170804,298.375348890069,3.29324901939094
"OR4366211743120060815",2006,8,15,43.662,-117.431,2081,"Northern Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","2006-08",5.86098501870518,4.72925380787472,301.123302446577,3.15914758493616
"OR4378612116119880804",1988,8,4,43.786,-121.161,13413,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1988-08",5.65772537378683,4.69698911028956,301.17754921625,3.21899645393716
"OR4381912021620061002",2006,10,2,43.819,-120.216,7824,"Blue Mountains","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2006-10",2.08078635752285,22.0159685576395,286.996286501182,3.34998652512019
"OR4392312127420030723",2003,7,23,43.923,-121.274,3971,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2003-07",6.68847992066831,5.77205968962112,303.450687448257,3.1358567977984
"OR4401112367319990928",1999,9,28,44.011,-123.673,1525,"Coast Range","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","1999-09",3.78675643118979,11.3117129393641,296.328778107219,4.11114300552388
"OR4411411710520060821",2006,8,21,44.114,-117.105,3243,"Snake River Plain","COLD DESERTS","NORTH AMERICAN DESERTS","2006-08",5.84688547230322,3.56761595904914,302.9681360124,2.97693022320136
"OR4421711710219850707",1985,7,7,44.217,-117.102,4225,"Snake River Plain","COLD DESERTS","NORTH AMERICAN DESERTS","1985-07",6.49092052005445,21.1998483103075,305.976032257187,2.60953951776679
"OR4422511710020060822",2006,8,22,44.225,-117.1,1727,"Snake River Plain","COLD DESERTS","NORTH AMERICAN DESERTS","2006-08",5.84688547230322,3.56761595904914,302.9681360124,2.97693022320136
"OR4460612168619960708",1996,7,8,44.606,-121.686,3922,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1996-07",6.17284971507326,10.0956235208631,302.320766442231,2.93534880188573
"OR4565411717319860811",1986,8,11,45.654,-117.173,1053,"Blue Mountains","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1986-08",5.78577159952746,10.7405954420772,302.648980193265,2.98119492040808
"SC3299608077120060317",2006,3,17,32.996,-80.771,730,"Middle Atlantic Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","2006-03",3.55215082626173,26.9273978899227,290.377422313612,4.55756839680714
"SC3409608234820080324",2008,3,24,34.096,-82.348,1311,"Piedmont","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2008-03",3.47769916065152,102.188506151447,291.292873973557,4.57341597143352
"SC3469808326520040313",2004,3,13,34.698,-83.265,964,"Blue Ridge","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2004-03",3.09890842881866,73.8183284043358,288.332108520952,4.99142537334424
"TN3499808546020011110",2001,11,10,34.998,-85.46,1173,"Southwestern Appalachians","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2001-11",2.2544318131993,96.2732705822989,293.180184983845,3.63131588103013
"TN3527408447719991203",1999,12,3,35.274,-84.477,529,"Blue Ridge","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","1999-12",1.61130046096872,62.7217976659464,283.697962663753,4.33334075168025
"TN3529508548720011102",2001,11,2,35.295,-85.487,4213,"Southwestern Appalachians","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2001-11",2.2544318131993,96.2732705822989,293.180184983845,3.63131588103013
