fire_id,year,month,day,lat,long,acres_burned,na_l3name,na_l2name,na_l1name,yearmonth,mean_potential_et,total_precip,max_air_temp,mean_wind_speed
TX3036010327120110509,2011,May,9,30.44,-103.123,85016,Chihuahuan Desert,WARM DESERTS,NORTH AMERICAN DESERTS,2011-05,7.97,1.19,303,4.63
TX3067110235120080430,2008,April,30,30.671,-102.351,84897,Chihuahuan Desert,WARM DESERTS,NORTH AMERICAN DESERTS,2008-04,6.80,0.66,300,4.44
TX3160710111020080225,2008,Feb,25,31.607,-101.11,196945,Edwards Plateau,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2008-02,4.10,4.02,295,4.81
TX3179610058220110411,2011,April,11,31.73,-100.468,150157,Edwards Plateau,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-04,8.02,10.77,305,5.88
TX3207810046020110620,2011,June,20,32.172,-100.447,71857,Edwards Plateau,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-06,9.19,14.88,310,5.80
TX3238310102720110414,2011,April,14,32.225,-102.928,106253,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-04,5.60,26.73,295,5.27
TX3238510242020110227,2011,Feb,27,32.386,-102.286,64786,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-02,2.64,9.13,283,4.68
TX3269409941719880312,1988,March,12,32.702,-99.386,209377,Central Great Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1988-03,3.52,39.82,289,4.92
TX3289209866620110413,2011,April,13,32.786,-98.496,128548,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-04,7.57,77.77,304,6.23
TX3298710081820110411,2011,April,11,32.927,-100.643,157855,Southwestern Tablelands,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-04,6.40,10.05,297,5.44
TX3328510032520110406,2011,April,6,33.384,-100.172,136789,Southwestern Tablelands,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-04,6.40,10.05,297,5.44
TX3354510075720110507,2011,May,7,33.53,-100.611,90808,Southwestern Tablelands,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-05,7.23,15.58,299,5.19
TX3551510078020060312,2006,March,12,35.515,-100.78,593364,Southwestern Tablelands,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-03,4.02,22.73,290,5.08
UT3716911391620050623,2005,June,23,37.169,-113.916,58767,Mojave Basin and Range,WARM DESERTS,NORTH AMERICAN DESERTS,2005-06,8.50,2.05,306,4.19
UT3793611217320020531,2002,May,31,37.936,-112.173,81854,Wasatch and Uinta Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2002-05,5.01,23.06,290,3.90
UT3868911273920070706,2007,July,6,38.689,-112.739,348772,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,7.14,11.30,307,3.03
UT3932911237920120627,2012,June,27,39.431,-112.258,107391,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2012-06,7.33,1.20,301,4.16
UT3972411225419990702,1999,July,2,39.724,-112.254,64598,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-07,7.01,13.65,304,3.57
UT3978911229219960802,1996,Aug,2,39.789,-112.292,161188,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1996-08,6.16,3.35,305,2.98
WA4606911776320150814,2015,Aug,14,46.008,-117.612,79418,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.79,4.93,301,3.26
WA4613412137420150811,2015,Aug,11,46.18,-121.378,51866,Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.22,26.39,298,3.45
WA4616811780620060821,2006,Aug,21,46.168,-117.806,118865,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2006-08,5.48,9.55,300,3.04
WA4628511761620050805,2005,Aug,5,46.285,-117.616,51701,Columbia Plateau,COLD DESERTS,NORTH AMERICAN DESERTS,2005-08,5.95,3.22,304,3.18
WA4645511957720000607,2000,June,7,46.455,-119.577,162313,Columbia Plateau,COLD DESERTS,NORTH AMERICAN DESERTS,2000-06,5.80,19.15,299,3.76
WA4648111969720070816,2007,Aug,16,46.481,-119.697,77956,Columbia Plateau,COLD DESERTS,NORTH AMERICAN DESERTS,2007-08,5.50,8.52,302,3.22
WA4724812058320120908,2012,Sept,8,47.289,-120.531,65887,Eastern Cascades Slopes and Foothills,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-09,4.63,0.33,300,3.01
WA4729912010620130727,2013,July,27,47.18,-120.135,79279,Columbia Plateau,COLD DESERTS,NORTH AMERICAN DESERTS,2013-07,7.08,3.73,306,3.16
WA4781512037419940724,1994,July,24,47.815,-120.374,123618,North Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1994-07,5.23,30.68,297,3.07
WA4791211911620120908,2012,Sept,8,48.014,-119.209,85906,Columbia Plateau,COLD DESERTS,NORTH AMERICAN DESERTS,2012-09,4.19,0.17,301,2.78
WA4800511820420150815,2015,Aug,15,48.05,-118.091,62488,Columbia Mountains/Northern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.55,13.11,300,3.58
WA4805112011320150814,2015,Aug,14,47.976,-120.053,61379,North Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,4.42,79.65,295,3.45
WA4816212046320010812,2001,Aug,12,48.162,-120.463,54456,North Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2001-08,4.10,58.63,295,3.14
WA4821112010220140714,2014,July,14,48.248,-119.96,276091,North Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2014-07,5.08,41.46,297,3.06
WA4822612066620150629,2015,June,29,48.129,-120.657,66329,North Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-06,5.14,18.03,295,2.96
WA4833811900220150813,2015,Aug,13,48.415,-118.94,218547,Columbia Mountains/Northern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.55,13.11,300,3.58
WA4852611946320150814,2015,Aug,14,48.478,-119.339,180111,Columbia Mountains/Northern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.55,13.11,300,3.58
WA4853211998720060724,2006,July,24,48.532,-119.987,59712,North Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2006-07,5.13,21.23,296,2.94
WA4857111968120150814,2015,Aug,14,48.507,-119.694,137098,North Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,4.42,79.65,295,3.45
WA4875611846220150811,2015,Aug,11,48.842,-118.409,54119,Columbia Mountains/Northern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.55,13.11,300,3.58
WA4883712016920030630,2003,June,30,48.837,-120.169,77444,North Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2003-06,4.81,24.47,293,3.57
WA4884111998320060703,2006,July,3,48.841,-119.983,115123,North Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2006-07,5.13,21.23,296,2.94
WV3791108213719871107,1987,Nov,7,37.911,-82.137,61231,Central Appalachians,OZARK/OUACHITA-APPALACHIAN FORESTS,EASTERN TEMPERATE FORESTS,1987-11,2.05,67.81,287,4.82
WY4220110549020120627,2012,June,27,42.214,-105.406,100043,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-06,6.62,7.33,298,4.27
WY4243611062020120624,2012,June,24,42.533,-110.52,58125,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-06,5.30,29.44,293,4.89
WY4354410851720000807,2000,Aug,7,43.544,-108.517,141128,Wyoming Basin,COLD DESERTS,NORTH AMERICAN DESERTS,2000-08,5.47,16.19,302,3.18
WY4376410782819960825,1996,Aug,25,43.764,-107.828,53211,Wyoming Basin,COLD DESERTS,NORTH AMERICAN DESERTS,1996-08,5.58,9.72,302,3.15
WY4389710429420120629,2012,June,29,43.993,-104.3,63182,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-06,5.30,29.44,293,4.89
WY4415711051919880711,1988,July,11,44.157,-110.519,565990,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1988-07,6.28,13.37,300,3.68
WY4454310947320080726,2008,July,26,44.543,-109.473,69730,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2008-07,5.98,20.20,298,3.76
WY4470811082119880722,1988,July,22,44.708,-110.821,565116,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1988-07,6.28,13.37,300,3.68
WY4491210990219880711,1988,July,11,44.912,-109.902,354075,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1988-07,6.28,13.37,300,3.68
